id	file_utt	utt	start	dur	phone
123	s56_u2	1	0.29	0.03	j
123	s31_u3	1	16.63	0.03	j
123	s98_u3	1	7.29	0.04	j
123	s41_u1	1	4.11	0.05	j
123	s90_u3	1	6.61	0.02	j
123	s24_u3	1	19.52	0.02	j
123	s105_u3	1	29.55	0.03	j
123	s100_u3	1	9.72	0.04	j
123	s12_u3	1	82.79	0.03	j
123	s102_u3	1	63.61	0.02	j
123	s34_u3	1	7.81	0.04	j
123	s65_u2	1	1.1	0.03	j
123	s12_u3	1	68.46	0.04	j
123	s76_u3	1	27.71	0.03	j
123	s73_u1	1	7.08	0.02	j
123	s13_u3	1	7.34	0.02	j
123	s30_u1	1	8.67	0.03	j
123	s87_u3	1	3.75	0.04	j
123	s96_u3	1	12.94	0.03	j
123	s102_u3	1	36.53	0.02	j
123	s71_u3	1	15.49	0.03	j
123	s44_u2	1	8.42	0.03	j
123	s3_u3	1	42.46	0.04	j
123	s11_u3	1	15.48	0.03	j
123	s13_u3	1	56.21	0.02	j
123	s15_u2	1	7.19	0.03	j
123	s77_u3	1	29.64	0.03	j
123	s29_u1	1	8.51	0.06	j
123	s78_u3	1	10.37	0.02	j
123	s89_u2	1	6.83	0.02	j
123	s94_u3	1	19.73	0.02	j
123	s10_u1	1	20.63	0.04	j
123	s22_u1	1	4.23	0.04	j
123	s8_u1	1	16.65	0.04	j
123	s104_u1	1	15.51	0.03	j
123	s49_u3	1	52.06	0.02	j
123	s91_u3	1	7.57	0.02	j
123	s90_u3	1	43.77	0.03	j
123	s90_u3	1	85.29	0.02	j
123	s106_u3	1	8.15	0.02	j
123	s41_u3	1	6.79	0.03	j
123	s20_u2	1	0.24	0.03	j
123	s41_u1	1	5.59	0.03	j
123	s107_u2	1	6.11	0.02	j
123	s85_u3	1	23.98	0.04	j
123	s86_u1	1	5.27	0.05	j
123	s74_u1	1	17.19	0.03	j
123	s2_u1	1	6.4	0.03	j
123	s4_u1	1	5.82	0.04	j
123	s12_u3	1	84.84	0.02	j
123	s84_u3	1	16.46	0.02	j
123	s86_u3	1	42.49	0.03	j
123	s9_u3	1	6.73	0.02	j
123	s82_u3	1	37.8	0.04	j
123	s51_u3	1	8.38	0.03	j
123	s30_u3	1	19.46	0.03	j
123	s87_u3	1	1.14	0.03	j
123	s40_u3	1	13.88	0.03	j
123	s42_u3	1	16.65	0.02	j
123	s98_u3	1	8.84	0.02	j
123	s70_u3	1	18.64	0.02	j
123	s15_u3	1	16.68	0.03	j
123	s11_u3	1	25.37	0.01	j
123	s100_u3	1	7.03	0.03	j
123	s36_u1	1	18.75	0.06	j
123	s78_u3	1	5.98	0.01	j
123	s21_u3	1	9.13	0.03	j
123	s80_u3	1	4.81	0.02	j
123	s82_u3	1	14.37	0.03	j
123	s3_u3	1	33.83	0.04	j
123	s67_u1	1	5.27	0.02	j
123	s20_u3	1	1.3	0.03	j
123	s15_u3	1	28.22	0.03	j
123	s89_u3	1	15.71	0.03	j
123	s59_u2	1	10.18	0.04	j
123	s19_u3	1	16.93	0.01	j
123	s68_u1	1	13.46	0.04	j
123	s90_u3	1	45.63	0.03	j
123	s49_u3	1	14.66	0.03	j
123	s84_u3	1	50.72	0.03	j
123	s80_u3	1	2.89	0.04	j
123	s19_u1	1	5.13	0.05	j
123	s70_u3	1	17.73	0.01	j
123	s94_u3	1	27.76	0.03	j
123	s48_u3	1	20.71	0.03	j
123	s40_u3	1	20.63	0.04	j
123	s3_u3	1	48.67	0.04	j
123	s97_u3	1	16.96	0.04	j
123	s21_u1	1	9.32	0.05	j
123	s46_u1	1	7.14	0.04	j
123	s44_u3	1	8.54	0.02	j
123	s76_u3	1	36.64	0.03	j
123	s80_u3	1	12.27	0.03	j
123	s105_u3	1	32.7	0.03	j
123	s90_u3	1	85.03	0.02	j
123	s26_u3	1	5.03	0.03	j
123	s99_u1	1	23.77	0.05	j
123	s107_u1	1	19.32	0.06	j
123	s72_u3	1	20.38	0.02	j
123	s7_u3	1	48.96	0.04	j
123	s64_u2	1	6.54	0.03	j
123	s98_u3	1	53.24	0.03	j
123	s79_u3	1	25.05	0.05	j
123	s49_u3	1	14.51	0.07	j
123	s87_u1	1	4.63	0.04	j
123	s105_u3	1	12.89	0.02	j
123	s44_u2	1	8.69	0.03	j
123	s6_u1	1	21.43	0.03	j
123	s95_u3	1	18.97	0.03	j
123	s19_u3	1	4.34	0.03	j
123	s98_u3	1	8.79	0.02	j
123	s28_u3	1	4.29	0.02	j
123	s76_u3	1	41.15	0.01	j
123	s6_u3	1	27.34	0.02	j
123	s72_u1	1	5.3	0.04	j
123	s105_u3	1	22.47	0.04	j
123	s9_u3	1	28.48	0.03	j
123	s53_u1	1	8.17	0.03	j
123	s35_u3	1	12.58	0.03	j
123	s49_u3	1	45	0.02	j
123	s49_u3	1	17.54	0.03	j
123	s72_u3	1	23.46	0.02	j
123	s4_u3	1	1.98	0.03	j
123	s17_u2	1	5.34	0.04	j
123	s40_u2	1	21.83	0.03	j
123	s102_u3	1	13.25	0.02	j
123	s15_u3	1	24.07	0.03	j
123	s105_u2	1	0.6	0.05	j
123	s88_u3	1	21.81	0.03	j
123	s48_u3	1	5.11	0.03	j
123	s97_u1	1	6.07	0.04	j
123	s12_u2	1	2.38	0.02	j
123	s70_u2	1	0.43	0.03	j
123	s71_u1	1	1.99	0.02	j
123	s8_u1	1	16.05	0.03	j
123	s17_u3	1	123.909	0.02	j
123	s68_u2	1	11.9	0.04	j
123	s90_u2	1	0.3	0.03	j
123	s70_u3	1	11.28	0.03	j
123	s56_u2	1	7.25	0.03	j
123	s77_u2	1	2.15	0.03	j
123	s41_u3	1	0.22	0.02	j
123	s10_u3	1	1.82	0.03	j
123	s43_u3	1	13.02	0.03	j
123	s17_u2	1	23.68	0.05	j
123	s38_u1	1	14.44	0.04	j
123	s74_u1	1	11.03	0.03	j
123	s86_u2	1	2.36	0.02	j
123	s17_u3	1	27.93	0.03	j
123	s102_u3	1	101.2	0.02	j
123	s76_u2	1	0.49	0.04	j
123	s76_u3	1	47.58	0.05	j
123	s12_u3	1	72.79	0.01	j
123	s87_u3	1	28.54	0.03	j
123	s38_u3	1	9.52	0.02	j
123	s3_u3	1	34.31	0.02	j
123	s105_u2	1	16.63	0.04	j
123	s43_u3	1	12.96	0.04	j
123	s98_u3	1	58.16	0.04	j
123	s35_u3	1	19.62	0.03	j
123	s101_u3	1	24.66	0.02	j
123	s13_u3	1	20.04	0.03	j
123	s73_u3	1	30.57	0.03	j
123	s81_u2	1	0.95	0.03	j
123	s100_u3	1	5.82	0.01	j
123	s105_u3	1	5	0.03	j
123	s9_u3	1	73.87	0.04	j
123	s12_u3	1	78.36	0.04	j
123	s13_u3	1	55.98	0.02	j
123	s5_u3	1	19.52	0.02	j
123	s94_u3	1	45.13	0.04	j
123	s78_u3	1	22.61	0.03	j
123	s67_u2	1	7.29	0.02	j
123	s82_u3	1	5.79	0.04	j
123	s76_u2	1	13.06	0.04	j
123	s22_u3	1	19.6	0.03	j
123	s106_u1	1	12.06	0.01	j
123	s15_u1	1	5.6	0.02	j
123	s17_u3	1	46.63	0.04	j
123	s42_u3	1	28.08	0.02	j
123	s49_u3	1	50.85	0.02	j
123	s44_u2	1	20.09	0.05	j
123	s98_u1	1	6.02	0.04	j
123	s86_u3	1	38.59	0.03	j
123	s82_u3	1	74.72	0.04	j
123	s10_u3	1	45.06	0.02	j
123	s6_u3	1	26.95	0.01	j
123	s51_u3	1	26.73	0.03	j
123	s90_u1	1	8.41	0.04	j
123	s73_u3	1	37.23	0.04	j
123	s11_u3	1	17.6	0.04	j
123	s48_u3	1	37.5	0.04	j
123	s95_u3	1	18.27	0.03	j
123	s28_u3	1	28.14	0.02	j
123	s37_u1	1	12.04	0.03	j
123	s64_u2	1	17.03	0.03	j
123	s29_u3	1	12.66	0.03	j
123	s71_u3	1	2.53	0.03	j
123	s82_u3	1	45.28	0.03	j
123	s15_u3	1	6.43	0.03	j
123	s78_u2	1	16.19	0.04	j
123	s16_u2	1	17.72	0.03	j
123	s64_u2	1	0.41	0.03	j
123	s50_u3	1	33.93	0.04	j
123	s105_u3	1	55.6	0.02	j
123	s107_u2	1	4.7	0.03	j
123	s22_u3	1	29.12	0.04	j
123	s42_u2	1	11.99	0.03	j
123	s89_u3	1	3.15	0.02	j
123	s17_u3	1	88.3	0.04	j
123	s105_u3	1	27.33	0.02	j
123	s81_u3	1	28.06	0.03	j
123	s71_u3	1	10.52	0.03	j
123	s57_u1	1	3.25	0.04	j
123	s106_u3	1	13.98	0.03	j
123	s17_u2	1	24	0.02	j
123	s82_u3	1	26.92	0.03	j
123	s4_u3	1	49.31	0.06	j
123	s88_u1	1	6.68	0.04	j
123	s97_u1	1	8.04	0.04	j
123	s8_u1	1	16.88	0.01	j
123	s28_u3	1	11.19	0.04	j
123	s30_u3	1	2.87	0.03	j
123	s57_u2	1	18.83	0.03	j
123	s60_u2	1	0.38	0.02	j
123	s82_u3	1	11.84	0.03	j
123	s87_u3	1	30.62	0.03	j
123	s22_u3	1	2.81	0.04	j
123	s18_u1	1	4.97	0.05	j
123	s30_u3	1	28.09	0.02	j
123	s18_u1	1	11.14	0.04	j
123	s70_u3	1	18.3	0.02	j
123	s102_u3	1	78.09	0.03	j
123	s70_u3	1	0.29	0.03	j
123	s76_u3	1	60.02	0.01	j
123	s29_u1	1	4.88	0.04	j
123	s81_u3	1	29.06	0.04	j
123	s9_u3	1	39.51	0.03	j
123	s49_u2	1	4.24	0.04	j
123	s72_u3	1	12.8	0.03	j
123	s73_u1	1	4.33	0.04	j
123	s105_u3	1	29.64	0.03	j
123	s28_u3	1	17.24	0.03	j
123	s80_u3	1	38	0.04	j
123	s77_u1	1	16.12	0.04	j
123	s67_u1	1	8.27	0.04	j
123	s36_u3	1	31.22	0.04	j
123	s13_u3	1	31.24	0.02	j
123	s88_u3	1	24.65	0.03	j
123	s17_u1	1	15.6	0.04	j
123	s98_u3	1	46.02	0.03	j
123	s9_u1	1	5.89	0.02	j
123	s56_u2	1	17.34	0.04	j
123	s87_u3	1	78.64	0.05	j
123	s72_u3	1	30.64	0.03	j
123	s13_u3	1	46.84	0.04	j
123	s80_u3	1	23.29	0.03	j
123	s91_u2	1	0.62	0.03	j
123	s29_u1	1	21.36	0.04	j
123	s37_u3	1	30.18	0.04	j
123	s49_u1	1	5.82	0.03	j
123	s20_u1	1	5.42	0.04	j
123	s90_u3	1	30.47	0.01	j
123	s51_u3	1	57.2	0.02	j
123	s20_u3	1	11.04	0.02	j
123	s96_u3	1	18.93	0.03	j
123	s91_u1	1	13.99	0.05	j
123	s48_u1	1	15.63	0.03	j
123	s72_u3	1	37.22	0.03	j
123	s55_u2	1	7.34	0.02	j
123	s106_u1	1	6.34	0.04	j
123	s9_u3	1	68.07	0.02	j
123	s95_u3	1	18	0.01	j
123	s40_u3	1	11.26	0.05	j
123	s69_u2	1	0.27	0.03	j
123	s67_u1	1	3.89	0.05	j
123	s65_u2	1	12.03	0.03	j
123	s102_u3	1	81.83	0.02	j
123	s48_u3	1	13.04	0.02	j
123	s94_u3	1	21.32	0.03	j
123	s3_u3	1	22.39	0.03	j
123	s96_u3	1	18.55	0.03	j
123	s11_u3	1	47.8	0.02	j
123	s106_u3	1	27.94	0.04	j
123	s25_u3	1	5.28	0.02	j
123	s74_u1	1	6.84	0.03	j
123	s102_u3	1	72.89	0.02	j
123	s98_u3	1	13.47	0.02	j
123	s94_u2	1	0.34	0.03	j
123	s78_u3	1	9.2	0.03	j
123	s10_u3	1	11.53	0.03	j
123	s9_u3	1	39.59	0.03	j
123	s20_u3	1	11.73	0.03	j
123	s42_u1	1	4.95	0.03	j
123	s8_u3	1	19.73	0.03	j
123	s77_u3	1	7.98	0.06	j
123	s102_u3	1	106.37	0.02	j
123	s26_u1	1	5.72	0.03	j
123	s84_u3	1	1.39	0.03	j
123	s96_u2	1	1.03	0.03	j
123	s83_u3	1	24.39	0.03	j
123	s13_u3	1	44.19	0.02	j
123	s49_u3	1	49.12	0.04	j
123	s76_u3	1	52.8	0.02	j
123	s40_u3	1	3.71	0.03	j
123	s18_u2	1	2.15	0.02	j
123	s94_u3	1	22.36	0.04	j
123	s46_u2	1	6.26	0.03	j
123	s12_u3	1	60.72	0.02	j
123	s49_u3	1	5.35	0.03	j
123	s89_u2	1	14.63	0.03	j
123	s95_u3	1	10.26	0.03	j
123	s102_u1	1	2.21	0.03	j
123	s99_u2	1	15.35	0.02	j
123	s57_u2	1	0.42	0.03	j
123	s41_u3	1	48.73	0.04	j
123	s97_u3	1	17.67	0.02	j
123	s9_u3	1	53.17	0.03	j
123	s31_u1	1	14.96	0.04	j
123	s71_u2	1	14.64	0.03	j
123	s82_u3	1	49.47	0.03	j
123	s21_u3	1	28.84	0.03	j
123	s90_u3	1	16.53	0.02	j
123	s96_u2	1	2.96	0.02	j
123	s101_u1	1	19.22	0.04	j
123	s12_u3	1	82.45	0.03	j
123	s30_u3	1	22.28	0.03	j
123	s18_u2	1	5.16	0.03	j
123	s39_u3	1	16	0.03	j
123	s90_u3	1	6.11	0.01	j
123	s49_u3	1	30.28	0.02	j
123	s90_u3	1	81.8	0.02	j
123	s38_u3	1	9.44	0.03	j
123	s12_u3	1	24.1	0.03	j
123	s53_u1	1	12.76	0.03	j
123	s84_u1	1	7.95	0.05	j
123	s16_u2	1	8.06	0.04	j
123	s106_u3	1	25.08	0.03	j
123	s86_u3	1	62.97	0.03	j
123	s9_u3	1	8.21	0.05	j
123	s7_u3	1	43.95	0.03	j
123	s25_u1	1	8.25	0.04	j
123	s49_u2	1	0.11	0.03	j
123	s101_u3	1	11.84	0.02	j
123	s105_u3	1	31.8	0.03	j
123	s84_u3	1	4.67	0.03	j
123	s106_u1	1	22.86	0.03	j
123	s40_u3	1	8.32	0.03	j
123	s90_u3	1	63.61	0.01	j
123	s90_u2	1	14.28	0.04	j
123	s90_u3	1	37.94	0.02	j
123	s19_u2	1	5	0.03	j
123	s15_u3	1	23.06	0.03	j
123	s3_u1	1	8.05	0.04	j
123	s100_u3	1	13.2	0.02	j
123	s89_u3	1	27.99	0.03	j
123	s40_u3	1	21.2	0.04	j
123	s91_u3	1	24.24	0.02	j
123	s16_u1	1	1.57	0.03	j
123	s23_u1	1	7.56	0.03	j
123	s98_u3	1	37.26	0.04	j
123	s82_u3	1	66.53	0.03	j
123	s105_u2	1	8.05	0.03	j
123	s2_u3	1	49.24	0.04	j
123	s21_u3	1	20.44	0.04	j
123	s27_u3	1	4.92	0.02	j
123	s21_u3	1	39.03	0.03	j
123	s86_u3	1	19.18	0.04	j
123	s90_u3	1	86.59	0.04	j
123	s42_u1	1	12.9	0.03	j
123	s32_u3	1	49.72	0.03	j
123	s7_u1	1	6.2	0.02	j
123	s21_u3	1	21.89	0.01	j
123	s29_u3	1	1.53	0.02	j
123	s91_u3	1	5.81	0.02	j
123	s88_u2	1	18.35	0.04	j
123	s99_u1	1	6.4	0.04	j
123	s22_u3	1	17.7	0.02	j
123	s69_u2	1	5.03	0.04	j
123	s81_u3	1	42.98	0.03	j
123	s2_u3	1	8.48	0.05	j
123	s15_u3	1	30.11	0.04	j
123	s13_u2	1	12.23	0.03	j
123	s70_u3	1	7.5	0.02	j
123	s86_u3	1	55.09	0.03	j
123	s95_u3	1	5.63	0.02	j
123	s67_u1	1	3.59	0.05	j
123	s12_u3	1	100.34	0.03	j
123	s42_u2	1	10.93	0.03	j
123	s76_u3	1	16.59	0.02	j
123	s82_u3	1	73.4	0.04	j
123	s98_u1	1	18.18	0.04	j
123	s24_u3	1	8.03	0.04	j
123	s10_u1	1	2.63	0.05	j
123	s51_u2	1	12.15	0.03	j
123	s12_u2	1	0.81	0.03	j
123	s55_u1	1	11.73	0.04	j
123	s105_u3	1	27.62	0.03	j
123	s90_u3	1	28.62	0.04	j
123	s90_u3	1	74.78	0.03	j
123	s18_u3	1	27.56	0.03	j
123	s90_u3	1	43.56	0.02	j
123	s106_u1	1	6.97	0.05	j
123	s70_u2	1	9.35	0.04	j
123	s82_u2	1	7.19	0.03	j
123	s15_u3	1	31.5	0.02	j
123	s28_u1	1	3.71	0.04	j
123	s33_u1	1	7.88	0.04	j
123	s59_u2	1	7.64	0.03	j
123	s90_u3	1	72.56	0.02	j
123	s86_u3	1	60.62	0.04	j
123	s66_u2	1	0.24	0.02	j
123	s72_u3	1	35.53	0.03	j
123	s101_u1	1	5.49	0.05	j
123	s55_u2	1	6.68	0.03	j
123	s25_u1	1	12.42	0.03	j
123	s96_u3	1	12.52	0.02	j
123	s100_u1	1	26.18	0.04	j
123	s85_u1	1	9.49	0.04	j
123	s50_u3	1	36.46	0.03	j
123	s80_u3	1	11.72	0.02	j
123	s39_u1	1	14.82	0.03	j
123	s51_u3	1	21.7	0.03	j
123	s66_u1	1	8.18	0.03	j
123	s52_u1	1	19.05	0.04	j
123	s4_u1	1	14.71	0.04	j
123	s50_u2	1	7.96	0.03	j
123	s9_u3	1	64.79	0.02	j
123	s70_u1	1	3.18	0.03	j
123	s21_u3	1	13.48	0.02	j
123	s66_u2	1	9.54	0.03	j
123	s59_u2	1	6.87	0.02	j
123	s105_u2	1	7.05	0.02	j
123	s40_u3	1	25.66	0.02	j
123	s95_u1	1	16.49	0.03	j
123	s40_u3	1	5.35	0.03	j
123	s87_u3	1	28.85	0.03	j
123	s55_u1	1	7.48	0.05	j
123	s9_u1	1	4.05	0.04	j
123	s11_u3	1	14.74	0.03	j
123	s26_u3	1	54.75	0.05	j
123	s46_u2	1	8.62	0.03	j
123	s42_u3	1	13.27	0.03	j
123	s104_u1	1	23.84	0.04	j
123	s12_u3	1	72.61	0.03	j
123	s48_u2	1	12.68	0.04	j
123	s94_u3	1	39.46	0.03	j
123	s76_u3	1	54.46	0.02	j
123	s19_u3	1	9.45	0.04	j
123	s17_u1	1	14.4	0.03	j
123	s13_u3	1	4.13	0.02	j
123	s50_u3	1	12.22	0.03	j
123	s82_u3	1	7.18	0.03	j
123	s17_u3	1	125.049	0.04	j
123	s75_u3	1	8.56	0.02	j
123	s98_u3	1	40.12	0.03	j
123	s48_u3	1	49.01	0.02	j
123	s72_u3	1	36.09	0.04	j
123	s82_u3	1	12.1	0.05	j
123	s6_u3	1	24.71	0.04	j
123	s59_u1	1	6.78	0.03	j
123	s86_u2	1	0.44	0.04	j
123	s91_u3	1	30.97	0.03	j
123	s19_u2	1	4.18	0.02	j
123	s97_u3	1	20.47	0.03	j
123	s72_u3	1	23.88	0.03	j
123	s89_u2	1	7.07	0.02	j
123	s30_u3	1	10.32	0.04	j
123	s94_u1	1	28.77	0.04	j
123	s6_u3	1	23.3	0.03	j
123	s42_u3	1	7.88	0.02	j
123	s106_u3	1	18.09	0.04	j
123	s89_u3	1	10.11	0.02	j
123	s86_u3	1	17.94	0.03	j
123	s13_u1	1	28.22	0.03	j
123	s52_u1	1	11.5	0.03	j
123	s76_u2	1	2.15	0.04	j
123	s49_u2	1	6.47	0.04	j
123	s43_u2	1	15.52	0.06	j
123	s90_u1	1	2.83	0.03	j
123	s12_u3	1	20.52	0.04	j
123	s80_u1	1	12.36	0.04	j
123	s49_u1	1	20.29	0.04	j
123	s30_u3	1	14.41	0.03	j
123	s98_u3	1	21.65	0.03	j
123	s105_u3	1	25.1	0.01	j
123	s48_u3	1	44.17	0.03	j
123	s19_u1	1	6.95	0.04	j
123	s70_u2	1	11.76	0.02	j
123	s71_u2	1	9.97	0.03	j
123	s33_u1	1	17.05	0.04	j
123	s100_u2	1	17.39	0.02	j
123	s73_u3	1	1.45	0.02	j
123	s55_u2	1	9.67	0.03	j
123	s18_u1	1	6.96	0.04	j
123	s8_u3	1	15.4	0.03	j
123	s31_u1	1	6.99	0.04	j
123	s46_u2	1	17.98	0.05	j
123	s86_u2	1	14.33	0.03	j
123	s17_u3	1	134.269	0.03	j
123	s77_u3	1	5.45	0.03	j
123	s90_u1	1	4.55	0.05	j
123	s3_u3	1	43.65	0.02	j
123	s53_u1	1	3.35	0.04	j
123	s81_u3	1	0.47	0.04	j
123	s10_u1	1	12.44	0.03	j
123	s43_u3	1	24.67	0.03	j
123	s102_u1	1	1.54	0.04	j
123	s53_u1	1	5.27	0.03	j
123	s105_u3	1	53.87	0.02	j
123	s9_u3	1	17.24	0.03	j
123	s49_u3	1	47.6	0.04	j
123	s17_u3	1	126.519	0.04	j
123	s89_u1	1	4.21	0.05	j
123	s30_u3	1	15.61	0.03	j
123	s17_u3	1	96.35	0.03	j
123	s95_u3	1	18.03	0.01	j
123	s94_u2	1	7	0.03	j
123	s79_u2	1	14.15	0.03	j
123	s85_u3	1	32.36	0.04	j
123	s21_u3	1	18.47	0.03	j
123	s96_u1	1	10.79	0.04	j
123	s76_u3	1	61.51	0.04	j
123	s27_u3	1	13.55	0.03	j
123	s43_u3	1	8.56	0.03	j
123	s95_u3	1	15.28	0.03	j
123	s89_u3	1	13.04	0.05	j
123	s70_u3	1	26.66	0.02	j
123	s9_u1	1	14.13	0.05	j
123	s94_u3	1	39.37	0.02	j
123	s81_u3	1	25.49	0.03	j
123	s88_u3	1	21.45	0.03	j
123	s89_u1	1	12.28	0.04	j
123	s90_u3	1	43.47	0.03	j
123	s32_u1	1	4.71	0.04	j
123	s48_u3	1	2.72	0.03	j
123	s90_u3	1	57.72	0.01	j
123	s16_u2	1	17.65	0.03	j
123	s17_u3	1	109.9	0.03	j
123	s30_u3	1	3.54	0.03	j
123	s61_u1	1	5.38	0.02	j
123	s84_u1	1	21.36	0.03	j
123	s3_u3	1	4.15	0.03	j
123	s60_u2	1	4.82	0.03	j
123	s100_u1	1	1.92	0.03	j
123	s76_u3	1	1.69	0.06	j
123	s27_u3	1	25.86	0.03	j
123	s27_u3	1	19.39	0.03	j
123	s20_u3	1	32.08	0.03	j
123	s105_u3	1	59.85	0.02	j
123	s94_u3	1	38.64	0.02	j
123	s32_u1	1	17.47	0.04	j
123	s13_u3	1	0.69	0.02	j
123	s13_u3	1	13.74	0.03	j
123	s17_u3	1	38.33	0.04	j
123	s15_u2	1	10.39	0.03	j
123	s76_u2	1	16.46	0.02	j
123	s49_u3	1	56.33	0.03	j
123	s49_u3	1	24.46	0.02	j
123	s17_u3	1	130.859	0.03	j
123	s6_u3	1	31.31	0.03	j
123	s102_u3	1	107.88	0.01	j
123	s67_u2	1	5.08	0.03	j
123	s21_u3	1	10.37	0.05	j
123	s98_u3	1	21.14	0.02	j
123	s51_u2	1	13.77	0.05	j
123	s103_u2	1	5.74	0.01	j
123	s90_u3	1	71.02	0.03	j
123	s13_u3	1	20.73	0.02	j
123	s86_u2	1	13.31	0.05	j
123	s36_u3	1	13.93	0.02	j
123	s78_u2	1	16.98	0.04	j
123	s2_u3	1	11.47	0.03	j
123	s98_u3	1	8.73	0.02	j
123	s51_u3	1	48.18	0.03	j
123	s9_u3	1	61.28	0.04	j
123	s89_u2	1	15.75	0.04	j
123	s103_u1	1	25.03	0.05	j
123	s36_u3	1	5.35	0.02	j
123	s57_u1	1	4.34	0.03	j
123	s50_u3	1	19.67	0.05	j
123	s12_u1	1	7.51	0.04	j
123	s48_u2	1	4.27	0.07	j
123	s105_u3	1	4.63	0.02	j
123	s61_u2	1	5.67	0.02	j
123	s106_u3	1	19.14	0.03	j
123	s29_u1	1	19.17	0.03	j
123	s9_u3	1	62.17	0.06	j
123	s94_u2	1	17.44	0.01	j
123	s57_u1	1	12.75	0.03	j
123	s21_u3	1	24	0.02	j
123	s60_u2	1	13.34	0.05	j
123	s77_u1	1	10.72	0.04	j
123	s87_u3	1	30.84	0.03	j
123	s102_u3	1	106.92	0.02	j
123	s73_u1	1	18.74	0.04	j
123	s36_u1	1	18.95	0.04	j
123	s103_u1	1	5.54	0.03	j
123	s32_u1	1	11.35	0.04	j
123	s17_u1	1	3.63	0.03	j
123	s48_u3	1	16.44	0.05	j
123	s85_u3	1	4.04	0.02	j
123	s22_u1	1	14.83	0.03	j
123	s101_u3	1	14.55	0.03	j
123	s12_u3	1	100.49	0.02	j
123	s4_u1	1	3.71	0.03	j
123	s90_u3	1	72.16	0.03	j
123	s66_u1	1	12.34	0.02	j
123	s26_u3	1	13.3	0.05	j
123	s11_u1	1	4.61	0.05	j
123	s83_u3	1	29.2	0.02	j
123	s38_u3	1	0.88	0.03	j
123	s85_u3	1	18.26	0.02	j
123	s6_u3	1	6.85	0.02	j
123	s102_u3	1	97.93	0.02	j
123	s95_u1	1	8.47	0.04	j
123	s13_u3	1	29.7	0.04	j
123	s96_u2	1	12.2	0.05	j
123	s15_u2	1	1.95	0.04	j
123	s19_u3	1	13.02	0.02	j
123	s2_u3	1	6.74	0.04	j
123	s15_u2	1	0.3	0.03	j
123	s70_u3	1	0.8	0.03	j
123	s12_u3	1	31.2	0.05	j
123	s96_u2	1	12.35	0.07	j
123	s88_u3	1	46.43	0.03	j
123	s42_u2	1	0.71	0.03	j
123	s4_u1	1	14.3	0.04	j
123	s58_u1	1	9.65	0.04	j
123	s90_u1	1	6.86	0.02	j
123	s98_u3	1	4.66	0.02	j
123	s18_u3	1	9.92	0.02	j
123	s15_u3	1	17.87	0.04	j
123	s102_u3	1	10.52	0.02	j
123	s13_u3	1	6.08	0.02	j
123	s49_u2	1	9.72	0.03	j
123	s80_u2	1	1.83	0.02	j
123	s87_u3	1	51.32	0.04	j
123	s98_u3	1	31.28	0.02	j
123	s78_u3	1	18.05	0.02	j
123	s21_u3	1	33.76	0.04	j
123	s105_u3	1	23.25	0.03	j
123	s50_u1	1	2.7	0.03	j
123	s34_u1	1	21.27	0.04	j
123	s37_u3	1	0.47	0.03	j
123	s89_u3	1	8.69	0.02	j
123	s15_u3	1	27.67	0.04	j
123	s74_u3	1	22.21	0.02	j
123	s89_u2	1	6.42	0.04	j
123	s4_u3	1	12.88	0.02	j
123	s24_u1	1	4.3	0.04	j
123	s95_u1	1	3.62	0.02	j
123	s2_u3	1	22.42	0.03	j
123	s23_u1	1	11.26	0.03	j
123	s34_u1	1	11.59	0.04	j
123	s57_u1	1	7.24	0.03	j
123	s95_u2	1	0.49	0.04	j
123	s86_u2	1	0	0.04	j
123	s63_u1	1	6.07	0.03	j
123	s91_u3	1	18.85	0.01	j
123	s71_u2	1	0.51	0.03	j
123	s48_u3	1	15.17	0.02	j
123	s9_u3	1	2.9	0.03	j
123	s77_u3	1	28.51	0.02	j
123	s82_u3	1	18.07	0.02	j
123	s99_u3	1	4.95	0.02	j
123	s103_u2	1	2.33	0.05	j
123	s15_u3	1	28.3	0.01	j
123	s35_u3	1	32.45	0.03	j
123	s106_u3	1	17.9	0.02	j
123	s70_u2	1	14.5	0.04	j
123	s11_u3	1	0.04	0.03	j
123	s42_u3	1	29.52	0.03	j
123	s96_u2	1	1.31	0.03	j
123	s31_u1	1	3.68	0.04	j
123	s86_u3	1	49.84	0.03	j
123	s19_u1	1	16.3	0.05	j
123	s13_u3	1	3.42	0.02	j
123	s4_u3	1	20.17	0.04	j
123	s87_u1	1	15.16	0.03	j
123	s10_u1	1	5.12	0.04	j
123	s42_u1	1	8.79	0.05	j
123	s27_u1	1	13.5	0.04	j
123	s102_u3	1	40.32	0.03	j
123	s100_u1	1	11.89	0.04	j
123	s80_u3	1	4.6	0.04	j
123	s77_u1	1	5.22	0.02	j
123	s98_u2	1	4.5	0.03	j
123	s26_u1	1	7.6	0.02	j
123	s82_u1	1	4.27	0.04	j
123	s85_u1	1	3.59	0.03	j
123	s90_u3	1	86.27	0.01	j
123	s19_u1	1	11.01	0.04	j
123	s107_u3	1	17.29	0.03	j
123	s78_u3	1	11.6	0.03	j
123	s72_u1	1	7.16	0.04	j
123	s102_u1	1	4.63	0.04	j
123	s103_u1	1	6.33	0.04	j
123	s76_u3	1	11.47	0.04	j
123	s83_u1	1	4.89	0.04	j
